state,ship to county,ship to city,latitude,longitude,ship to number,ship to name,parent,nickname,nh3,uan,urea,an,truck,rail,unit train,rail line,barge,nh3storage,uanstorage,ureastorage,anstorage,nh32015,nh32016,nh32017,uan2015,uan2016,uan2017,urea2015,urea2016,urea2017,an2015,an2016,an2017
CO,EL PASO,CALHAN,39.0355459,-104.297186,216420,SCHUBERT RANCHER INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,0,0,0,25.46,0,0,0,0,0
CO,LARIMER,LOVELAND,40.3977612,-105.0749801,100561,CPS-HEADQUARTERS,100561,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,392.13,0,0,0,0,0,0,0,0,0,0,0
CO,MONTROSE,OLATHE,38.6049854,-107.9822884,212426,WEST SLOPE AGRICULTURAL CENTER,0,,no,no,yes,no,no,yes,no,UP,no,0,0,100,0,0,0,0,0,0,0,100.03,0,0,0,0,0
CO,PROWERS,LAMAR,38.0872307,-102.6207496,209478,SOUTHEASTERN COLORADO CO-OP,0,,yes,yes,no,no,yes,no,no,n/a,no,74.5,100,0,0,0,0,0,67.45,0,0,0,0,0,0,0,0
CO,RIO BLANCO,MEEKER,40.0374733,-107.9131299,215596,MEEKER FERTILIZER LLC,100116,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,0,0,0,26.03,0,0,0,0,0
CO,RIO GRANDE,MONTE VISTA,37.5791696,-106.1480843,205695,MONTE VISTA COOP,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,25.89,0,0,0,0,0,0,0,0
CO,SAGUACHE,CENTER,37.7530563,-106.1086379,205696,MONTE VISTA CO-OP,0,,yes,no,no,no,yes,no,no,n/a,no,314,0,0,0,95.94,0,0,0,0,0,0,0,0,0,0,0
CO,WELD,LA SALLE,40.3488703,-104.7019102,216546,CENTENNIAL AG SUPPLY COMPANY INC,0,,no,yes,no,no,no,yes,no,UP,no,0,600,0,0,0,0,0,490.53,0,0,0,0,0,0,0,0
CO,YUMA,YUMA,40.1222084,-102.7252096,216308,CROP PRODUCTION SERVICES INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,58.96,0,0,0,0,0,0,0,0,0,0,0
CO,YUMA,YUMA,40.1222084,-102.7252096,214506,M&M COOP,100772,,yes,yes,no,no,no,yes,no,BNSF,no,128.5,3200,0,0,0,0,0,"2,435.30",0,0,0,0,0,0,0,0
FL,HILLSBOROUGH,RIVERVIEW,30.4060718,-81.6873203,EX0003,THE MOSAIC COMPANY,EX0003,,no,no,no,no,no,no,no,n/a,yes,0,0,0,0,"4,988.75",0,0,0,0,0,0,0,0,0,0,0
FL,HILLSBOROUGH,TAMPA,27.9475216,-82.4584279,EX0007,"TRAMMO, INC",100905,,no,no,no,no,no,no,no,n/a,yes,0,0,0,0,"4,944.50",0,0,0,0,0,0,0,0,0,0,0
FL,HILLSBOROUGH,TAMPA,27.9475216,-82.4584279,211001,HELMS FERTILIZER,100292,,no,yes,no,no,yes,no,no,n/a,no,0,100,0,0,0,0,0,51.24,0,0,0,0,0,0,0,0
FL,JACKSON,MARIANNA,30.7743596,-85.2268735,209632,SOUTHERN STATES COOPERATIVES INC,100728,,no,no,yes,no,yes,no,no,n/a,no,0,0,100,0,0,0,0,0,0,0,71.7,0,0,0,0,0
FL,POLK,BARTOW,27.8964147,-81.8431374,210434,U S AGRI-CHEMICALS CORP,0,,yes,no,yes,no,yes,no,no,n/a,no,720,0,100,0,0,0,0,0,0,0,47.2,0,0,0,0,0
GA,BULLOCH,STATESBORO,32.4487877,-81.7831674,210169,TILLMAN & DEAL AG SERVICES LLC,100524,,no,yes,no,no,no,yes,no,GS,no,0,500,0,0,0,0,0,393.83,0,0,0,0,0,0,0,0
GA,PIERCE,BLACKSHEAR,31.3060513,-82.2420661,200651,GRIFFIN'S WAREHOUSE,100524,,no,yes,no,no,no,yes,no,CSXT,no,0,300,0,0,0,0,0,197.2,0,0,0,0,0,0,0,0
GA,SEMINOLE,DONALSONVILLE,31.0404625,-84.8790911,202230,AGRI-AFC LLC,100174,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,0,0,0,23.62,0,0,0,0,0
GA,THOMAS,MEIGS,31.0724085,-84.0890659,207448,CROP PRODUCTION SERVICES INC,0,,no,no,yes,no,yes,no,no,n/a,no,0,0,200,0,0,0,0,0,0,0,125.32,0,0,0,0,0
GA,TURNER,ASHBURN,31.7060134,-83.653224,210272,TRIANGLE ASHBURN,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,0,0,0,24.74,0,0,0,0,0
IA,#,Whiting,42.1274894,-96.1494631,PL3062,"Whiting, IA",0,,no,yes,no,no,yes,no,no,n/a,no,0,100,0,0,0,0,0,43.21,0,0,0,0,0,0,0,0
IA,ALLAMAKEE,WAUKON,43.2694208,-91.475695,201426,INNOVATIVE AG SERVICES,100804,,yes,no,no,no,yes,no,no,n/a,no,297.3175,0,0,0,"1,766.01",0,0,0,0,0,0,0,0,0,0,0
IA,APPANOOSE,CENTERVILLE,40.7341804,-92.8740876,214214,SMITH FERTILIZER & GRAIN CO INC,100804,,yes,no,no,no,yes,no,no,n/a,no,211.4335,0,0,0,211.57,0,0,0,0,0,0,0,0,0,0,0
IA,APPANOOSE,CENTERVILLE,40.7341804,-92.8740876,209320,SIDLES TOP CROP CO INC,0,,yes,no,no,no,yes,no,no,n/a,no,87.5,0,0,0,151.75,0,0,0,0,0,0,0,0,0,0,0
IA,AUDUBON,BRAYTON,41.5444325,-94.9241522,207400,CROP PRODUCTION SERVICES INC,100553,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,30.28,0,0,0,0,0,0,0,0
IA,AUDUBON,EXIRA,41.5908207,-94.8755397,204429,WESTCO AGRONOMY LLC,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,"1,120.55",0,0,0,0,0,0,0,0,0,0,0
IA,BENTON,NEWHALL,41.9955551,-91.9676815,204938,LINN COOPERATIVE OIL CO INC,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,500.38,0,0,0,0,0,0,0,0,0,0,0
IA,BENTON,VAN HORNE,42.0086088,-92.091016,205863,NEW CENTURY FARM SERVICE INC,0,,yes,no,no,no,yes,no,no,n/a,no,152.5,0,0,0,60.4,0,0,0,0,0,0,0,0,0,0,0
IA,BLACK HAWK,HUDSON,42.406653,-92.4554671,208008,EAST CENTRAL IOWA COOP,100804,,yes,no,no,no,yes,no,no,n/a,no,319.47,0,0,0,221.71,0,0,0,0,0,0,0,0,0,0,0
IA,BLACK HAWK,LA PORTE CITY,42.3149911,-92.1921275,205862,NEW CENTURY FARM SERVICE INC,0,,yes,no,no,no,yes,no,no,n/a,no,219.9815,0,0,0,39.86,0,0,0,0,0,0,0,0,0,0,0
IA,BOONE,BOONE,42.0597047,-93.8802273,204430,WESTCO AGRONOMY LLC,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,104.08,0,0,0,0,0,0,0,0,0,0,0
IA,BOONE,BOONE,42.0597047,-93.8802273,216367,LANDUS COOPERATIVE,100664,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,79.98,0,0,0,0,0,0,0,0,0,0,0
IA,BOONE,BOXHOLM,42.1758111,-94.106069,204437,WESTCO AGRONOMY LLC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,39.32,0,0,0,0,0,0,0,0,0,0,0
IA,BUCHANAN,INDEPENDENCE,42.4685978,-91.8893386,201435,INNOVATIVE AG SERVICES,100099,,yes,no,no,no,yes,no,no,n/a,no,407.551,0,0,0,101.19,0,0,0,0,0,0,0,0,0,0,0
IA,BUCHANAN,JESUP,42.475543,-92.0637884,208007,EAST CENTRAL IOWA COOP,100804,,yes,no,no,no,yes,no,no,n/a,no,265.8375,0,0,0,219.47,0,0,0,0,0,0,0,0,0,0,0
IA,BUCHANAN,ROWLEY,42.3699889,-91.8440621,201953,KROB F J & CO INC,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,255.4,0,0,0,0,0,0,0,0,0,0,0
IA,BUTLER,AUSTINVILLE,42.5858112,-92.9571425,201439,INNOVATIVE AG SERVICES,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,95.48,0,0,25.66,0,0,0,0,0,0,0,0
IA,BUTLER,PARKERSBURG,42.5774797,-92.7868634,208748,LANDUS COOPERATIVE,100606,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,18.79,0,0,0,0,0,0,0,0,0,0,0
IA,CALHOUN,LOHRVILLE,42.2702588,-94.5485865,205885,NEW COOPERATIVE INC,100432,,yes,no,no,no,yes,no,no,n/a,no,455,0,0,0,368.05,0,0,0,0,0,0,0,0,0,0,0
IA,CALHOUN,POMEROY,42.5510885,-94.6838687,205887,NEW COOPERATIVE INC,100432,,yes,no,no,no,yes,no,no,n/a,no,225,0,0,0,177.85,23.04,0,0,0,0,0,0,0,0,0,0
IA,CARROLL,ARCADIA,42.0872073,-95.0461023,100835,FARMERS COOP,100292,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,160.49,0,0,0,0,0,0,0,0,0,0,0
IA,CARROLL,DEDHAM,41.9060971,-94.8222061,207782,DEDHAM COOP ASSOCIATION INC,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,60.99,0,0,0,0,0,0,0,0,0,0,0
IA,CARROLL,GLIDDEN,42.0569297,-94.72887,205883,NEW COOPERATIVE INC,100432,,yes,no,no,no,yes,no,no,n/a,no,125,0,0,0,433.59,0,0,0,0,0,0,0,0,0,0,0
IA,CARROLL,RALSTON,42.0416514,-94.6330333,216357,LANDUS COOPERATIVE,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,240.44,0,0,0,0,0,0,0,0,0,0,0
IA,CASS,ATLANTIC,41.4036007,-95.0138776,204547,WICKMAN CHEMICAL CO,100163,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,22.37,0,0,0,0,0,0,0,0
IA,CASS,GRISWOLD,41.234991,-95.1374929,215177,LANDUS COOPERATIVE,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,201.38,0,0,0,0,0,0,0,0,0,0,0
IA,CASS,MASSENA,41.2541538,-94.7683113,216296,LANDUS COOPERATIVE,100664,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,407.79,0,0,0,0,0,0,0,0,0,0,0
IA,CHICKASAW,IONIA,43.0341414,-92.4560143,209092,ROTTINGHAUS FARMS INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,18.58,0,0,0,0,0,0,0,0,0,0,0
IA,CHICKASAW,NASHUA,42.9527536,-92.5362956,200081,FIVE STAR COOPERATIVE,100012,,yes,no,no,no,yes,no,no,n/a,no,149.245,0,0,0,20.04,0,0,0,0,0,0,0,0,0,0,0
IA,CLAY,ROYAL,43.0655295,-95.2838877,202120,AG PARTNERS LLC,100165,,yes,no,no,no,yes,no,no,n/a,no,246.715,0,0,0,61.22,0,0,0,0,0,0,0,0,0,0,0
IA,CLAYTON,ELKADER,42.8538739,-91.4054159,201437,INNOVATIVE AG SERVICES CO,100804,,yes,no,no,no,yes,no,no,n/a,no,195.8795,0,0,0,180.57,0,0,0,0,0,0,0,0,0,0,0
IA,CLAYTON,GARNAVILLO,42.8685981,-91.2359644,207264,CROP PRODUCTION SERVICES INC,100576,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,305.26,0,0,0,0,0,0,0,0,0,0,0
IA,CLAYTON,MONONA,43.0516494,-91.3893041,201423,INNOVATIVE AG SERVICES,100804,,yes,no,no,no,yes,no,no,n/a,no,275.165,0,0,0,650.89,0,0,0,0,0,0,0,0,0,0,0
IA,CLINTON,CAMANCHE,41.7880862,-90.2562398,203739,CHARLES WATKINS FARM,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,40.1,0,0,0,0,0,0,0,0,0,0,0
IA,CLINTON,GRAND MOUND,41.8241937,-90.6479174,207958,DU-MOR CROP CARE INC,0,,no,yes,no,no,yes,no,no,n/a,no,0,200,0,0,0,0,0,151.96,0,0,0,0,0,0,0,0
IA,CRAWFORD,VAIL,42.061931,-95.1999944,215837,HILLCREST FARMS,0,,no,yes,no,no,yes,no,no,n/a,no,0,300,0,0,0,0,0,220.18,0,0,0,0,0,0,0,0
IA,DALLAS,DAWSON,41.8427629,-94.2224617,216353,LANDUS COOPERATIVE,100664,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,39.75,0,0,0,0,0,0,0,0,0,0,0
IA,DALLAS,WOODWARD,41.8569299,-93.9218956,204432,WESTCO AGRONOMY LLC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,19.95,0,0,0,0,0,0,0,0,0,0,0
IA,DALLAS,WOODWARD,41.8569299,-93.9218956,216355,LANDUS COOPERATIVE,100664,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,77.46,0,0,0,0,0,0,0,0,0,0,0
IA,DAVIS,BLOOMFIELD,40.7516884,-92.4149074,200516,CROP PRODUCTION SERVICES INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,817.71,0,0,0,0,0,0,0,0,0,0,0
IA,DECATUR,LAMONI,40.622777,-93.9341158,209402,SOUTH CENTRAL COOP,100804,,yes,no,no,no,yes,no,no,n/a,no,197.2785,0,0,0,58.55,0,0,0,0,0,0,0,0,0,0,0
IA,FAYETTE,HAWKEYE,42.9385894,-91.9501687,200157,FREDERICKSBURG FARMERS COOP,0,,yes,no,no,no,yes,no,no,n/a,no,130.585,0,0,0,78.22,0,0,0,0,0,0,0,0,0,0,0
IA,FLOYD,CHARLES CITY,43.0663613,-92.6724112,216506,TJADEN FARMS,0,,no,yes,no,no,yes,no,no,n/a,no,0,200,0,0,0,0,0,128.89,0,0,0,0,0,0,0,0
IA,FRANKLIN,GENEVA,42.1169396,-92.1243495,201433,INNOVATIVE AG SERVICES,100804,,no,yes,no,no,yes,no,no,n/a,no,0,200,0,0,0,0,0,149.08,0,0,0,0,0,0,0,0
IA,GREENE,GRAND JCT,42.0316483,-94.2407967,212255,LOUIS DREYFUS,100237,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,20.26,0,0,0,0,0,0,0,0,0,0,0
IA,GREENE,JEFFERSON,42.0152609,-94.3774684,204434,WESTCO AGRONOMY LLC,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,24.29,0,0,0,0,0,0,0,0,0,0,0
IA,GREENE,JEFFERSON,42.0152609,-94.3774684,216356,LANDUS COOPERATIVE,0,,yes,no,no,no,yes,no,no,n/a,no,139.914,0,0,0,99.48,0,0,0,0,0,0,0,0,0,0,0
IA,GRUNDY,BEAMAN,42.2197079,-92.8235341,205505,MID-IOWA COOPERATIVE,100804,,yes,no,no,no,yes,no,no,n/a,no,390.6,0,0,0,74.61,0,0,0,0,0,0,0,0,0,0,0
IA,HAMILTON,BLAIRSBURG,42.4799771,-93.6429915,205895,NEW COOPERATIVE INC,100432,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,101.23,0,0,0,0,0,0,0,0,0,0,0
IA,HAMILTON,ELLSWORTH,42.3127598,-93.5788247,201441,INNOVATIVE AG SERVICES,100804,,yes,no,no,no,yes,no,no,n/a,no,155,0,0,0,244.53,0,0,0,0,0,0,0,0,0,0,0
IA,HAMILTON,WEBSTER CITY,42.4694184,-93.816054,210634,VAN DIEST SUPPLY CO,100439,,yes,no,no,no,yes,no,no,n/a,no,277,0,0,0,192.58,0,0,0,0,0,0,0,0,0,0,0
IA,HAMILTON,WILLIAMS,42.4883119,-93.5449323,201442,INNOVATIVE AG SERVICES,100099,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,195.98,0,0,0,0,0,0,0,0,0,0,0
IA,HARDIN,ALDEN,42.5202571,-93.3760389,201440,INNOVATIVE AG SERVICES,100804,,yes,no,no,no,yes,no,no,n/a,no,1100,0,0,0,987.07,0,0,25.19,0,0,0,0,0,0,0,0
IA,HARDIN,IOWA FALLS,42.5224799,-93.2513141,201444,INNOVATIVE AG SERVICES,100099,,yes,no,no,no,yes,no,no,n/a,no,155,0,0,0,119.68,0,0,0,0,0,0,0,0,0,0,0
IA,HARDIN,NEW PROVIDENCE,42.2810955,-93.1715923,201443,INNOVATIVE AG SERVICES COMPANY,100804,,yes,no,no,no,yes,no,no,n/a,no,202.8755,0,0,0,83.46,0,0,0,0,0,0,0,0,0,0,0
IA,HARRISON,MONDAMIN,41.7105445,-96.0216784,101024,KING AGRI SALES INC,101024,,no,yes,no,no,yes,no,no,n/a,no,0,300,0,0,0,0,0,221.72,0,0,0,0,0,0,0,0
IA,IOWA,VICTOR,41.7316675,-92.2979615,209054,ROHRER BROTHERS INC,100804,,yes,no,no,no,yes,no,no,n/a,no,363.7775,0,0,0,172.75,0,0,0,0,0,0,0,0,0,0,0
IA,JASPER,NEWTON,41.6997129,-93.0479756,201866,KEY COOPERATIVE,100804,,yes,no,no,no,yes,no,no,n/a,no,329,0,0,0,78.38,0,0,0,0,0,0,0,0,0,0,0
IA,JASPER,PRAIRIE CITY,41.599434,-93.2352053,200915,HEARTLAND COOP,100065,,yes,no,no,no,yes,no,no,n/a,no,317,0,0,0,20.06,0,0,0,0,0,0,0,0,0,0,0
IA,JASPER,SULLY,41.5783288,-92.8449164,200909,KEY COOPERATIVE,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,61.67,0,0,0,0,0,0,0,0,0,0,0
IA,JOHNSON,CORALVILLE,41.6764044,-91.5804475,211357,CONSUMER COOPERATIVE SOCIETY INC,0,,yes,no,no,no,yes,no,no,n/a,no,284.492,0,0,0,123.64,0,0,0,0,0,0,0,0,0,0,0
IA,JOHNSON,HILLS,41.5541855,-91.5348875,100638,ELDON C STUTSMAN INC,100638,,yes,no,no,no,yes,yes,no,n/a,no,612,0,0,0,19.84,0,0,-14.8,0,0,0,0,0,0,0,0
IA,JONES,CENTER JUNCTION,42.1161202,-91.087094,201429,INNOVATIVE AG SERVICES,100099,,yes,no,no,no,yes,no,no,n/a,no,80,0,0,0,19.26,0,0,0,0,0,0,0,0,0,0,0
IA,KEOKUK,GIBSON,41.4811167,-92.3935181,207052,CROP PRODUCTION SERVICES INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,77.35,0,0,0,0,0,0,0,0,0,0,0
IA,KEOKUK,KEOTA,41.3639015,-91.9537859,210687,VISION AG LLC,100446,,yes,no,no,no,yes,no,no,n/a,no,65,0,0,0,100.46,0,0,0,0,0,0,0,0,0,0,0
IA,KOSSUTH,LAKOTA,43.3771807,-94.0938478,210972,GREEN PLAINS RENEWABLE ENERGY,0,,yes,no,no,no,yes,no,no,n/a,no,60,0,0,0,20.79,0,0,0,0,0,0,0,0,0,0,0
IA,LINN,SPRINGVILLE,42.0594453,-91.4426703,204939,LINN COOPERATIVE OIL CO INC,100804,,yes,no,no,no,yes,no,no,n/a,no,320,0,0,0,20.28,0,0,0,0,0,0,0,0,0,0,0
IA,LOUISA,LETTS,41.3283604,-91.2370971,206089,O' TOOLE ACRES LTD,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,19.46,0,0,0,0,0,0,0,0,0,0,0
IA,LUCAS,CHARITON,41.0138886,-93.3065983,209406,SOUTH CENTRAL COOPERATIVE,100804,,yes,no,no,no,yes,no,no,n/a,no,223.8625,0,0,0,57.47,0,0,0,0,0,0,0,0,0,0,0
IA,LYON,DOON,43.2794231,-96.2328025,213943,AG GROW PLUS INC,100671,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,21.65,0,0,0,0,0,0,0,0
IA,MAHASKA,NEW SHARON,41.4700015,-92.6513018,200905,KEY COOPERATIVE,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,40.04,0,0,0,0,0,0,0,0,0,0,0
IA,MARION,COLUMBIA,41.1752766,-93.1499279,209401,SOUTH CENTRAL COOP,100804,,yes,no,no,no,yes,no,no,n/a,no,116.595,0,0,0,56.9,0,0,0,0,0,0,0,0,0,0,0
IA,MARION,KNOXVILLE,41.3208297,-93.1093708,202300,AGRILAND FS INC,100053,,yes,no,no,no,yes,no,no,n/a,no,180,0,0,0,79.19,0,0,0,0,0,0,0,0,0,0,0
IA,MARION,MELCHER,41.2249966,-93.2413191,209405,SOUTH CENTRAL COOP INC,100804,,yes,no,no,no,yes,no,no,n/a,no,119.2765,0,0,0,193.64,0,0,0,0,0,0,0,0,0,0,0
IA,MARION,PLEASANTVILLE,41.3858262,-93.2693745,209366,SMITH FERTILIZER AND GRAIN CO INC,100804,,yes,no,no,no,yes,no,no,n/a,no,292.3075,0,0,0,197.66,0,0,0,0,0,0,0,0,0,0,0
IA,MARSHALL,MARSHALLTOWN,42.0494323,-92.9079774,201865,KEY COOPERATIVE,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,81.45,0,0,0,0,0,0,0,0,0,0,0
IA,MARSHALL,MELBOURNE,41.9413772,-93.1032569,205856,NEW CENTURY F S INC,100053,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,38.92,0,0,0,0,0,0,0,0,0,0,0
IA,MONONA,WHITING,42.1274894,-96.1494631,214591,SALTER FARMS,100053,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,20.15,0,0,0,0,0,0,0,0
IA,MONTGOMERY,ELLIOTT,41.1491582,-95.1638809,216422,C & J AG SUPPLY INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0
IA,PALO ALTO,RUTHVEN,43.1291322,-94.8991531,101059,SPENCER AGRONOMY SERVICE INC,101059,,no,yes,no,no,yes,no,no,n/a,no,0,2000,0,0,0,0,0,"1,507.52",0,0,0,0,0,0,0,0
IA,POCAHONTAS,PALMER,42.6305314,-94.6005333,205889,NEW COOPERATIVE INC,100432,,yes,no,no,no,yes,no,no,n/a,no,410,0,0,0,302.93,0,0,0,0,0,0,0,0,0,0,0
IA,POTTAWATTAMIE,COUNCIL BLUFFS,41.2619444,-95.8608333,211359,SOUTHWEST IOWA RENEWABLE ENERGY,100237,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0
IA,POWESHIEK,BROOKLYN,41.7336092,-92.445463,209053,ROHRER BROTHERS INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,58.86,0,0,0,0,0,0,0,0,0,0,0
IA,POWESHIEK,GRINNELL,41.7430494,-92.7224124,200908,UNITED SUPPLIERS,100804,,no,yes,no,no,yes,yes,no,UP,no,0,1300,0,0,38.97,0,0,981.78,0,0,0,0,0,0,0,0
IA,SAC,SAC CITY,42.4222033,-94.9897109,216354,LANDUS COOPERATIVE,100664,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,59.81,18.5,0,0,0,0,0,0,0,0,0,0
IA,STORY,KELLEY,41.950542,-93.66522,201867,KEY COOPERATIVE INC,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,19.92,0,0,0,0,0,0,0,0,0,0,0
IA,STORY,ROLAND,42.1663746,-93.5018791,200904,KEY COOPERATIVE,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,82.07,0,0,0,0,0,0,0,0,0,0,0
IA,STORY,STORY CITY,42.1872062,-93.5957713,212261,KEY COOPERATIVE,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,304.55,0,0,0,0,0,0,0,0,0,0,0
IA,STORY,ZEARING,42.1610971,-93.2971505,200903,KEY COOPERATIVE,100804,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,87.69,0,0,0,0,0,0,0,0,0,0,0
IA,TAMA,GARWIN,42.0935999,-92.6757524,205864,NEW CENTURY FS,100053,,yes,no,no,no,yes,no,no,n/a,no,2216.7385,0,0,0,40.29,0,0,0,0,0,0,0,0,0,0,0
IA,TAMA,GLADBROOK,42.1877647,-92.715199,205867,NEW CENTURY FS,100053,,yes,no,no,no,yes,no,no,n/a,no,110.5,0,0,0,58.6,0,0,0,0,0,0,0,0,0,0,0
IA,TAMA,TOLEDO,41.9955469,-92.5768598,205866,NEW CENTURY FS,100053,,yes,no,no,no,yes,no,no,n/a,no,155,0,0,0,118.72,0,0,0,0,0,0,0,0,0,0,0
IA,TAMA,TRAER,42.1936007,-92.4654688,205872,NEW CENTURY FS INC,0,,yes,no,no,no,yes,no,no,n/a,no,106.5,0,0,0,77.37,0,0,0,0,0,0,0,0,0,0,0
IA,TAMA,TRAER,42.1936007,-92.4654688,210384,TWIN STATE INC,100791,,no,yes,no,no,yes,no,no,n/a,no,0,100,0,0,0,0,0,75.93,0,0,0,0,0,0,0,0
IA,VAN BUREN,KEOSAUQUA,40.7303058,-91.9623949,210969,CROP PRODUCTION SERVICES INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,115.31,0,0,0,0,0,0,0,0,0,0,0
IA,VAN BUREN,STOCKPORT,40.8575265,-91.8351687,202309,AGRILAND FS INC,100053,,yes,no,no,no,yes,no,no,n/a,no,95,0,0,0,40.67,0,0,0,0,0,0,0,0,0,0,0
IA,WARREN,LACONA,41.1897188,-93.382989,209400,SOUTH CENTRAL COOP,100804,,yes,no,no,no,yes,no,no,n/a,no,223.8625,0,0,0,19.79,0,0,0,0,0,0,0,0,0,0,0
IA,WAYNE,HUMESTON,40.858892,-93.4974371,209407,SOUTH CENTRAL COOPERATIVE,100804,,yes,no,no,no,yes,no,no,n/a,no,109.599,0,0,0,159.87,0,0,0,0,0,0,0,0,0,0,0
IA,WEBSTER,BADGER,42.6144147,-94.14607,205879,NEW COOPERATIVE INC,100432,,yes,no,no,no,yes,no,no,n/a,no,360,0,0,0,243.76,0,0,0,0,0,0,0,0,0,0,0
IA,WEBSTER,CLARE,42.5871947,-94.3455239,205880,NEW COOPERATIVE INC,100432,,yes,no,no,no,yes,no,no,n/a,no,373.5,0,0,0,565.5,0,0,0,0,0,0,0,0,0,0,0
IA,WEBSTER,DAYTON,41.8516667,-92.1860164,208445,LANDUS COOPERATIVE,100664,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,18.95,0,0,0,0,0,0,0,0,0,0,0
IA,WEBSTER,DUNCOMBE,42.4705257,-93.9935625,205896,NEW COOPERATIVE INC,100432,,yes,no,no,no,yes,no,no,n/a,no,445,0,0,0,245.09,0,0,0,0,0,0,0,0,0,0,0
IA,WEBSTER,OTHO,42.4246935,-94.1502372,205890,NEW COOPERATIVE INC,100432,,yes,no,no,no,yes,no,no,n/a,no,240,0,0,0,383.95,0,0,0,0,0,0,0,0,0,0,0
IA,WINNEBAGO,BUFFALO CENTER,43.3857909,-93.9466193,214182,MAIN FERTILIZER,100804,,no,yes,no,no,yes,no,no,n/a,no,0,300,0,0,0,0,0,204.19,0,0,0,0,0,0,0,0
IA,WINNEBAGO,SCARVILLE,43.4705099,-93.6177169,200072,FIVE STAR COOPERATIVE,100012,,yes,no,no,no,yes,no,no,n/a,no,60.63,0,0,0,20.05,0,0,0,0,0,0,0,0,0,0,0
IA,WINNESHIEK,DECORAH,43.3033056,-91.7857092,204691,WINNESHIEK COOP ASSOCIATION INC,0,,yes,no,no,no,yes,no,no,n/a,no,176.06,0,0,0,417.34,0,0,0,0,0,0,0,0,0,0,0
IA,WINNESHIEK,JACKSON JCT,43.1149734,-92.0323907,200163,FREDERICKSBURG FARMERS COOPERATIVE,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,60.58,0,0,0,0,0,0,0,0,0,0,0
IA,WOODBURY,DANBURY,42.2341562,-95.7222265,214172,CHARTER OAK AG SUPPLY INC,0,,no,no,no,no,yes,no,no,n/a,no,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
